uic_code,année,fréquentation
87775395,2018,0
87775395,2017,0
87775395,2016,0
87775395,2015,0
87313403,2022,7711
87313403,2021,9433
87313403,2020,7776
87313403,2019,8537
87313403,2018,6632
87313403,2017,8298
87313403,2016,7786
87313403,2015,7048
87281451,2022,16953
87281451,2021,14664
87281451,2020,15567
87281451,2019,27002
87281451,2018,22340
87281451,2017,21080
87281451,2016,21329
87281451,2015,20960
87471003,2022,13921836
87471003,2021,9619265
87471003,2020,7431788
87471003,2019,11588429
87471003,2018,10418643
87471003,2017,10381870
87471003,2016,9411458
87471003,2015,9437542
87471359,2022,65312
87471359,2021,34477
87471359,2020,29121
87471359,2019,38366
87471359,2018,38574
87471359,2017,43416
87471359,2016,75620
87471359,2015,89786
87172080,2022,199519
87172080,2021,180714
87172080,2020,166336
87172080,2019,173618
87172080,2018,176229
87172080,2017,198749
87172080,2016,223448
87172080,2015,230865
87784660,2022,1145
87784660,2021,644
87784660,2020,96
87784660,2019,788
87784660,2018,439
87784660,2017,115
87784660,2016,74
87784660,2015,269
87182675,2022,0
87182675,2021,0
87182675,2020,0
87182675,2019,0
87182675,2018,0
87182675,2017,0
87182675,2016,0
87182675,2015,0
87276352,2022,140715
87276352,2021,112171
87276352,2020,96796
87276352,2019,131928
87276352,2018,128734
87276352,2017,144669
87276352,2016,147764
87276352,2015,152857
87734053,2022,1058564
87734053,2021,817285
87734053,2020,677344
87734053,2019,961682
87734053,2018,831471
87734053,2017,904676
87734053,2016,850686
87734053,2015,878075
87718403,2022,6860
87718403,2021,5173
87718403,2020,4621
87718403,2019,7487
87718403,2018,6756
87718403,2017,7336
87718403,2016,6608
87718403,2015,6423
87212407,2022,72205
87212407,2021,52696
87212407,2020,43367
87212407,2019,58857
87212407,2018,53478
87212407,2017,54412
87212407,2016,54688
87212407,2015,56596
87725739,2022,47885
87725739,2021,32133
87725739,2020,26448
87725739,2019,44326
87725739,2018,36632
87725739,2017,38947
87725739,2016,37297
87725739,2015,37227
87576025,2022,208914
87576025,2021,125534
87576025,2020,96061
87576025,2019,119781
87576025,2018,95950
87576025,2017,87617
87576025,2016,85635
87576025,2015,91970
87474635,2022,11236
87474635,2021,8879
87474635,2020,6737
87474635,2019,15774
87474635,2018,28468
87474635,2017,42497
87474635,2016,31926
87474635,2015,30629
87182337,2022,238593
87182337,2021,182401
87182337,2020,156200
87182337,2019,208277
87182337,2018,194040
87182337,2017,198871
87182337,2016,185281
87182337,2015,182304
87485532,2022,16496
87485532,2021,12912
87485532,2020,8279
87485532,2019,11199
87485532,2018,7829
87485532,2017,8552
87485532,2016,8653
87485532,2015,7773
87491803,2022,277670
87491803,2021,211716
87491803,2020,158081
87491803,2019,230667
87491803,2018,182523
87491803,2017,223983
87491803,2016,225274
87491803,2015,238199
87287300,2022,30844
87287300,2021,27757
87287300,2020,26271
87287300,2019,30921
87287300,2018,27684
87287300,2017,24848
87287300,2016,24239
87287300,2015,24833
87396408,2022,569915
87396408,2021,455085
87396408,2020,330700
87396408,2019,584838
87396408,2018,555714
87396408,2017,566751
87396408,2016,546858
87396408,2015,542337
87721605,2022,205445
87721605,2021,172135
87721605,2020,145241
87721605,2019,207646
87721605,2018,176680
87721605,2017,178141
87721605,2016,160643
87721605,2015,152307
87694851,2022,950
87694851,2021,707
87694851,2020,1506
87694851,2019,1410
87694851,2018,933
87694851,2017,1206
87694851,2016,966
87694851,2015,1128
87574897,2022,85328
87574897,2021,75965
87574897,2020,81130
87574897,2019,96602
87574897,2018,84308
87574897,2017,85083
87574897,2016,82671
87574897,2015,83040
87584540,2022,26956
87584540,2021,21355
87584540,2020,16612
87584540,2019,21510
87584540,2018,13155
87584540,2017,10372
87584540,2016,10736
87584540,2015,11140
87574640,2022,5454
87574640,2021,4529
87574640,2020,3049
87574640,2019,5559
87574640,2018,4642
87574640,2017,5487
87574640,2016,3809
87574640,2015,3228
87286195,2022,21166
87286195,2021,15188
87286195,2020,10102
87286195,2019,15321
87286195,2018,14598
87286195,2017,17021
87286195,2016,16714
87286195,2015,17216
87613257,2022,5352
87613257,2021,4231
87613257,2020,3433
87613257,2019,5509
87613257,2018,5040
87613257,2017,6159
87613257,2016,6298
87613257,2015,7273
87722652,2022,623525
87722652,2021,444871
87722652,2020,363082
87722652,2019,549243
87722652,2018,491215
87722652,2017,500457
87722652,2016,448046
87722652,2015,430657
87446179,2022,262837
87446179,2021,236707
87446179,2020,209877
87446179,2019,255054
87446179,2018,229435
87446179,2017,288438
87446179,2016,283908
87446179,2015,304711
87175000,2022,192797
87175000,2021,154671
87175000,2020,119594
87175000,2019,200921
87175000,2018,182880
87175000,2017,215717
87175000,2016,218749
87175000,2015,230626
87116178,2022,114903
87116178,2021,123972
87116178,2020,80801
87116178,2019,139106
87116178,2018,136480
87116178,2017,135314
87116178,2016,131745
87116178,2015,127795
87481226,2022,196087
87481226,2021,143989
87481226,2020,120231
87481226,2019,187946
87481226,2018,176137
87481226,2017,170164
87481226,2016,167473
87481226,2015,229007
87171751,2022,77921
87171751,2021,60139
87171751,2020,50364
87171751,2019,64178
87171751,2018,72014
87171751,2017,86736
87171751,2016,85490
87171751,2015,80767
87491001,2022,715225
87491001,2021,495401
87491001,2020,309878
87491001,2019,499544
87491001,2018,454350
87491001,2017,521848
87491001,2016,485212
87491001,2015,519863
87784520,2022,1989
87784520,2021,1313
87784520,2020,932
87784520,2019,0
87784520,2018,215
87784520,2017,490
87784520,2016,553
87784520,2015,630
87747568,2022,2985
87747568,2021,2966
87747568,2020,1928
87747568,2019,2914
87747568,2018,2002
87747568,2017,2083
87747568,2016,1896
87747568,2015,8558
87486571,2022,138563
87486571,2021,105056
87486571,2020,79246
87486571,2019,113411
87486571,2018,99438
87486571,2017,105626
87486571,2016,93217
87486571,2015,61724
87174441,2022,0
87174441,2021,0
87174441,2020,3
87174441,2019,414
87174441,2018,230
87174441,2017,345
87174441,2016,391
87174441,2015,857
87471052,2022,4551
87471052,2021,3715
87471052,2020,3741
87471052,2019,7747
87471052,2018,5255
87471052,2017,7918
87471052,2016,9182
87471052,2015,12966
87677120,2022,478467
87677120,2021,394019
87677120,2020,270478
87677120,2019,380647
87677120,2018,314755
87677120,2017,340250
87677120,2016,302297
87677120,2015,313339
87759316,2022,11134
87759316,2021,7529
87759316,2020,3710
87759316,2019,5908
87759316,2018,4822
87759316,2017,10794
87759316,2016,10221
87759316,2015,9584
87683227,2022,36797
87683227,2021,27876
87683227,2020,21843
87683227,2019,29000
87683227,2018,26061
87683227,2017,28506
87683227,2016,24853
87683227,2015,25646
87413310,2022,20887
87413310,2021,20245
87413310,2020,26101
87413310,2019,41991
87413310,2018,37494
87413310,2017,39359
87413310,2016,39789
87413310,2015,40212
87595264,2022,19074
87595264,2021,18035
87595264,2020,16347
87595264,2019,16631
87595264,2018,15292
87595264,2017,16445
87595264,2016,15771
87595264,2015,16999
87276402,2022,138908
87276402,2021,103178
87276402,2020,64102
87276402,2019,117808
87276402,2018,118327
87276402,2017,127725
87276402,2016,126491
87276402,2015,129788
87276600,2022,2272089
87276600,2021,1845506
87276600,2020,588790
87276600,2019,2353567
87276600,2018,2395427
87276600,2017,2343136
87276600,2016,2277835
87276600,2015,2203356
87447003,2022,265583
87447003,2021,177778
87447003,2020,128874
87447003,2019,209406
87447003,2018,186638
87447003,2017,212049
87447003,2016,206774
87447003,2015,219298
87718197,2022,4028
87718197,2021,3319
87718197,2020,2787
87718197,2019,2811
87718197,2018,4255
87718197,2017,4490
87718197,2016,5279
87718197,2015,4154
87751644,2022,0
87751644,2021,0
87751644,2020,0
87751644,2019,0
87751644,2018,0
87751644,2017,0
87751644,2016,16
87751644,2015,30
87582825,2022,17836
87582825,2021,14658
87582825,2020,11572
87582825,2019,15852
87582825,2018,13681
87582825,2017,12037
87582825,2016,11496
87582825,2015,10543
87478107,2022,1638571
87478107,2021,1202705
87478107,2020,889726
87478107,2019,1263626
87478107,2018,1135793
87478107,2017,1164343
87478107,2016,1092776
87478107,2015,1107633
87723742,2022,70447
87723742,2021,50927
87723742,2020,46259
87723742,2019,74865
87723742,2018,67676
87723742,2017,75858
87723742,2016,70139
87723742,2015,68233
87545350,2022,493755
87545350,2021,477707
87545350,2020,282784
87545350,2019,597764
87545350,2018,606163
87545350,2017,618898
87545350,2016,618353
87545350,2015,615262
87671495,2022,71106
87671495,2021,49728
87671495,2020,48972
87671495,2019,43527
87671495,2018,41402
87671495,2017,39972
87671495,2016,37447
87671495,2015,35243
87584607,2022,62050
87584607,2021,48929
87584607,2020,32864
87584607,2019,38870
87584607,2018,36412
87584607,2017,41114
87584607,2016,36113
87584607,2015,31399
87382481,2022,1308720
87382481,2021,786156
87382481,2020,855984
87382481,2019,1338668
87382481,2018,1361743
87382481,2017,1390132
87382481,2016,1389478
87382481,2015,1426316
87271247,2022,3120774
87271247,2021,1599702
87271247,2020,207533
87271247,2019,3778187
87271247,2018,3826855
87271247,2017,3935467
87271247,2016,3949540
87271247,2015,3942411
87444216,2022,64822
87444216,2021,46540
87444216,2020,34560
87444216,2019,42027
87444216,2018,37490
87444216,2017,36578
87444216,2016,32687
87444216,2015,35797
87723353,2022,204808
87723353,2021,150446
87723353,2020,103964
87723353,2019,156733
87723353,2018,129393
87723353,2017,127097
87723353,2016,113719
87723353,2015,124128
87723387,2022,253480
87723387,2021,188923
87723387,2020,141619
87723387,2019,218478
87723387,2018,201275
87723387,2017,199417
87723387,2016,191593
87723387,2015,198437
87313288,2022,123
87313288,2021,96
87313288,2020,89
87313288,2019,170
87313288,2018,92
87313288,2017,311
87313288,2016,206
87313288,2015,632
87726430,2022,53612
87726430,2021,39099
87726430,2020,30689
87726430,2019,54396
87726430,2018,40735
87726430,2017,41196
87726430,2016,42367
87726430,2015,47757
87354597,2022,33554
87354597,2021,21213
87354597,2020,17575
87354597,2019,28256
87354597,2018,26294
87354597,2017,24981
87354597,2016,21474
87354597,2015,15863
87584615,2022,133870
87584615,2021,108890
87584615,2020,86773
87584615,2019,117350
87584615,2018,109771
87584615,2017,122325
87584615,2016,117801
87584615,2015,113359
87313684,2022,126642
87313684,2021,106254
87313684,2020,92438
87313684,2019,131544
87313684,2018,134502
87313684,2017,149678
87313684,2016,152116
87313684,2015,142779
87761130,2022,309631
87761130,2021,233101
87761130,2020,199266
87761130,2019,288303
87761130,2018,257641
87761130,2017,283543
87761130,2016,278593
87761130,2015,284371
87734715,2022,14358
87734715,2021,11590
87734715,2020,6339
87734715,2019,11474
87734715,2018,8591
87734715,2017,6262
87734715,2016,10825
87734715,2015,11129
87613877,2022,4282
87613877,2021,3435
87613877,2020,2547
87613877,2019,3644
87613877,2018,1871
87613877,2017,1872
87613877,2016,1732
87613877,2015,1680
87595827,2022,65784
87595827,2021,47918
87595827,2020,32237
87595827,2019,33045
87595827,2018,47917
87595827,2017,52745
87595827,2016,49368
87595827,2015,54155
87193631,2022,23
87193631,2021,137
87193631,2020,191
87193631,2019,523
87193631,2018,1654
87193631,2017,2799
87193631,2016,3149
87193631,2015,2848
87214759,2022,1267
87214759,2021,1511
87214759,2020,1064
87214759,2019,903
87214759,2018,2215
87214759,2017,2777
87214759,2016,2830
87214759,2015,3010
87481838,2022,677561
87481838,2021,489479
87481838,2020,376887
87481838,2019,575867
87481838,2018,524832
87481838,2017,514203
87481838,2016,473277
87481838,2015,449634
87484329,2022,33336
87484329,2021,23907
87484329,2020,29797
87484329,2019,49522
87484329,2018,49260
87484329,2017,54847
87484329,2016,56299
87484329,2015,56626
87212225,2022,1312771
87212225,2021,1114575
87212225,2020,944195
87212225,2019,1266086
87212225,2018,1203924
87212225,2017,1204812
87212225,2016,1186072
87212225,2015,1210024
87545236,2022,6788452
87545236,2021,5037439
87545236,2020,3789578
87545236,2019,8218456
87545236,2018,8091982
87545236,2017,7998447
87545236,2016,7756128
87545236,2015,7477288
87214205,2022,9614
87214205,2021,7455
87214205,2020,4409
87214205,2019,6138
87214205,2018,4055
87214205,2017,5330
87214205,2016,7292
87214205,2015,6655
87213108,2022,30509
87213108,2021,22244
87213108,2020,15991
87213108,2019,24974
87213108,2018,21221
87213108,2017,16061
87213108,2016,17854
87213108,2015,18739
87286518,2022,317594
87286518,2021,236080
87286518,2020,197066
87286518,2019,301904
87286518,2018,268269
87286518,2017,275348
87286518,2016,263085
87286518,2015,258739
87753715,2022,40150
87753715,2021,30929
87753715,2020,20405
87753715,2019,30374
87753715,2018,24934
87753715,2017,20981
87753715,2016,20299
87753715,2015,19725
87751800,2022,28311
87751800,2021,19090
87751800,2020,13658
87751800,2019,23002
87751800,2018,24987
87751800,2017,32544
87751800,2016,34849
87751800,2015,34406
87683722,2022,15849
87683722,2021,10736
87683722,2020,7458
87683722,2019,12225
87683722,2018,8118
87683722,2017,9638
87683722,2016,8413
87683722,2015,9030
87723791,2022,65465
87723791,2021,56746
87723791,2020,47446
87723791,2019,66259
87723791,2018,67559
87723791,2017,75840
87723791,2016,71460
87723791,2015,72225
87476754,2022,15627
87476754,2021,10728
87476754,2020,7792
87476754,2019,10076
87476754,2018,5873
87476754,2017,2841
87476754,2016,967
87476754,2015,964
87271445,2022,7249470
87271445,2021,4185252
87271445,2020,4159740
87271445,2019,8776328
87271445,2018,8896630
87271445,2017,8956744
87271445,2016,8886322
87271445,2015,8781293
87182105,2022,222398
87182105,2021,171388
87182105,2020,175095
87182105,2019,291594
87182105,2018,262395
87182105,2017,256528
87182105,2016,256706
87182105,2015,251559
87396234,2022,91402
87396234,2021,67662
87396234,2020,57135
87396234,2019,100320
87396234,2018,102463
87396234,2017,122755
87396234,2016,122207
87396234,2015,125028
87171637,2022,0
87171637,2021,0
87171637,2020,0
87171637,2019,859
87171637,2018,812
87171637,2017,406
87171637,2016,854
87171637,2015,1471
87213421,2022,217646
87213421,2021,169519
87213421,2020,137292
87213421,2019,181588
87213421,2018,183462
87213421,2017,191259
87213421,2016,178746
87213421,2015,181158
87697334,2022,2022741
87697334,2021,1620786
87697334,2020,370977
87697334,2019,909932
87697334,2018,933122
87697334,2017,473547
87697334,2016,0
87697334,2015,0
87444562,2022,118394
87444562,2021,68898
87444562,2020,42455
87444562,2019,66411
87444562,2018,56612
87444562,2017,63283
87444562,2016,65125
87444562,2015,55804
87761163,2022,522359
87761163,2021,393281
87761163,2020,335257
87761163,2019,505404
87761163,2018,448862
87761163,2017,470380
87761163,2016,440660
87761163,2015,451618
87141598,2022,200
87141598,2021,6
87141598,2020,2
87141598,2019,9
87141598,2018,150
87141598,2017,425
87141598,2016,397
87141598,2015,391
87611590,2022,75613
87611590,2021,49388
87611590,2020,26876
87611590,2019,49041
87611590,2018,41781
87611590,2017,52028
87611590,2016,47721
87611590,2015,49294
87721514,2022,278685
87721514,2021,248283
87721514,2020,217013
