transporteur,uic_origine,uic_destination,classe,profil_tarifaire,prix_minimum,prix_maximum
TGV INOUI,87581009,87345009,1,Tarif Normal,31,199
TGV INOUI,87756056,87342014,2,Tarif Normal,30,143
TGV INOUI,87319012,87751081,1,Tarif Normal,12,17
TGV INOUI,87673004,87345009,1,Tarif Normal,36,181
TGV INOUI,87677005,87391003,2,Tarif Réglementé,102,173
TGV INOUI,87396002,87391003,1,Tarif Normal,17,93
TGV INOUI,87575001,87345009,1,Tarif Normal,31,164
TGV INOUI,87741769,87345009,2,Tarif Réglementé,106,167
TGV INOUI,87581009,87391003,1,Tarif Normal,31,193
TGV INOUI,87485490,87391003,1,Tarif Normal,24,145
TGV INOUI,87581009,87345009,1,Tarif Réglementé,143,143
TGV INOUI,87444877,87381509,2,Tarif Normal,20,52
TGV INOUI,87763029,87345009,1,Tarif Réglementé,136,136
TGV INOUI,87673202,87345009,1,Tarif Normal,36,181
TGV INOUI,87784009,87391003,2,Tarif Normal,25,139
TGV INOUI,87485227,87391003,1,Tarif Normal,29,151
TGV INOUI,87722025,87381509,2,Tarif Normal,25,109
TGV INOUI,87765008,87345009,1,Tarif Normal,36,195
TGV INOUI,87673400,87345009,1,Tarif Normal,36,181
TGV INOUI,87742320,87342014,1,Tarif Normal,57,193
TGV INOUI,87473223,87391003,2,Tarif Normal,20,110
TGV INOUI,87319012,87745000,1,Tarif Réglementé,84,84
TGV INOUI,87319012,87755447,2,Tarif Normal,14,33
TGV INOUI,87476317,87391003,2,Tarif Normal,20,113
TGV INOUI,87742320,87345009,1,Tarif Normal,57,193
TGV INOUI,87474338,87391003,1,Tarif Réglementé,107,107
TGV INOUI,87745000,87345009,1,Tarif Normal,31,175
TGV INOUI,87342014,87471003,1,Tarif Normal,31,167
TGV INOUI,87476317,87391003,1,Tarif Réglementé,111,111
TGV INOUI,87583005,87391003,1,Tarif Réglementé,103,103
TGV INOUI,87476002,87391003,1,Tarif Réglementé,108,108
TGV INOUI,87765008,87381509,2,Tarif Normal,25,110
TGV INOUI,87447284,87387001,2,Tarif Normal,20,41
TGV INOUI,87581009,87391003,2,Tarif Normal,25,123
TGV INOUI,87586008,87391003,1,Tarif Réglementé,129,129
TGV INOUI,87476002,87391003,2,Tarif Normal,20,106
TGV INOUI,87342014,87343004,1,Tarif Réglementé,17,17
TGV INOUI,87342014,87473009,2,Tarif Normal,30,119
TGV INOUI,87481762,87391003,2,Tarif Normal,25,98
TGV INOUI,87342014,87345009,2,Tarif Réglementé,7,11
TGV INOUI,87484006,87342014,1,Tarif Réglementé,109,109
TGV INOUI,87746370,87345009,1,Tarif Normal,57,175
TGV INOUI,87784009,87345009,1,Tarif Normal,36,195
TGV INOUI,87583005,87391003,2,Tarif Normal,20,107
TGV INOUI,87751008,87345009,1,Tarif Normal,36,213
TGV INOUI,87481002,87391003,2,Tarif Réglementé,73,127
TGV INOUI,87342014,87345025,2,Tarif Normal,6,6
TGV INOUI,87342014,87476200,2,Tarif Normal,25,116
TGV INOUI,87481762,87391003,2,Tarif Réglementé,73,128
TGV INOUI,87755009,87345009,1,Tarif Normal,36,207
TGV INOUI,87583849,87391003,1,Tarif Normal,24,143
TGV INOUI,87762906,87345009,2,Tarif Normal,25,128
TGV INOUI,87763029,87345009,2,Tarif Réglementé,104,159
TGV INOUI,87484006,87391003,1,Tarif Normal,24,125
TGV INOUI,87781005,87391003,1,Tarif Normal,31,192
TGV INOUI,87583005,87342014,2,Tarif Réglementé,98,156
TGV INOUI,87387001,87444265,2,Tarif Normal,8,18
TGV INOUI,87345009,87571240,2,Tarif Normal,25,111
TGV INOUI,87484006,87391003,2,Tarif Réglementé,57,107
TGV INOUI,87761007,87345009,2,Tarif Normal,51,127
TGV INOUI,87485003,87391003,1,Tarif Réglementé,101,101
TGV INOUI,87342014,87478107,2,Tarif Normal,25,116
TGV INOUI,87345009,87476200,2,Tarif Normal,25,116
TGV INOUI,87723197,87345009,1,Tarif Réglementé,123,123
TGV INOUI,87762906,87345009,1,Tarif Normal,31,178
TGV INOUI,87672006,87391003,1,Tarif Normal,31,200
TGV INOUI,87319012,87773200,1,Tarif Normal,17,55
TGV INOUI,87387001,87741645,2,Tarif Réglementé,105,165
TGV INOUI,87481747,87391003,2,Tarif Normal,25,98
TGV INOUI,87391003,87474098,1,Tarif Réglementé,111,111
TGV INOUI,87723197,87342014,2,Tarif Normal,30,128
TGV INOUI,87342014,87584052,1,Tarif Normal,31,177
TGV INOUI,87319012,87784009,2,Tarif Normal,15,56
TGV INOUI,87723197,87345009,2,Tarif Réglementé,97,154
TGV INOUI,87391003,87611244,2,Tarif Réglementé,104,173
TGV INOUI,87481754,87391003,1,Tarif Réglementé,95,95
TGV INOUI,87345009,87746438,2,Tarif Normal,51,127
TGV INOUI,87387001,87741728,1,Tarif Normal,31,192
TGV INOUI,87485003,87391003,2,Tarif Réglementé,76,130
TGV INOUI,87342014,87611004,1,Tarif Normal,36,202
TGV INOUI,87673202,87391003,1,Tarif Normal,31,200
TGV INOUI,87485227,87324095,2,Tarif Normal,12,25
TGV INOUI,87387001,87741728,2,Tarif Normal,25,141
TGV INOUI,87481754,87391003,1,Tarif Normal,29,151
TGV INOUI,87391003,87476200,1,Tarif Réglementé,108,108
TGV INOUI,87741728,87342014,1,Tarif Réglementé,136,136
TGV INOUI,87345009,87611244,1,Tarif Normal,36,190
TGV INOUI,87447243,87381509,1,Tarif Normal,24,92
TGV INOUI,87741306,87345009,2,Tarif Réglementé,106,167
TGV INOUI,87342014,87611244,1,Tarif Normal,36,181
TGV INOUI,87741728,87342014,2,Tarif Réglementé,106,167
TGV INOUI,87473108,87391003,1,Tarif Normal,24,159
TGV INOUI,87485300,87324095,2,Tarif Normal,9,20
TGV INOUI,87741645,87345009,2,Tarif Normal,25,143
TGV INOUI,87773002,87391003,1,Tarif Normal,31,177
TGV INOUI,87485300,87391003,2,Tarif Réglementé,73,126
TGV INOUI,87393702,87345009,2,Tarif Réglementé,38,66
TGV INOUI,87713040,87381509,2,Tarif Normal,15,67
TGV INOUI,87484006,87391003,2,Tarif Normal,20,84
TGV INOUI,87781005,87391003,2,Tarif Normal,25,131
TGV INOUI,87745497,87342014,1,Tarif Normal,57,175
TGV INOUI,87381509,87411017,1,Tarif Normal,15,45
TGV INOUI,87571000,87324095,2,Tarif Normal,9,22
TGV INOUI,87741777,87345009,2,Tarif Réglementé,106,167
TGV INOUI,87391003,87471003,1,Tarif Normal,24,148
TGV INOUI,87582643,87391003,1,Tarif Normal,31,200
TGV INOUI,87473181,87391003,2,Tarif Réglementé,81,138
TGV INOUI,87396002,87391003,2,Tarif Normal,15,66
TGV INOUI,87746370,87342014,2,Tarif Normal,51,127
TGV INOUI,87393009,87444299,2,Tarif Normal,11,24
TGV INOUI,87583849,87391003,2,Tarif Normal,20,96
TGV INOUI,87396002,87345009,1,Tarif Réglementé,99,99
TGV INOUI,87575001,87324095,2,Tarif Réglementé,2,4
TGV INOUI,87673400,87391003,1,Tarif Normal,31,200
TGV INOUI,87342014,87741645,1,Tarif Réglementé,136,136
TGV INOUI,87775007,87342014,1,Tarif Réglementé,154,154
TGV INOUI,87381509,87444265,2,Tarif Normal,15,37
TGV INOUI,87345009,87343004,2,Tarif Réglementé,10,14
TGV INOUI,87391003,87481705,1,Tarif Réglementé,95,95
TGV INOUI,87444877,87381509,1,Tarif Normal,24,92
TGV INOUI,87746008,87345009,1,Tarif Normal,31,185
TGV INOUI,87718007,87387001,1,Tarif Normal,29,124
TGV INOUI,87762906,87381509,2,Tarif Normal,25,109
TGV INOUI,87773002,87391003,2,Tarif Normal,25,129
TGV INOUI,87391003,87584052,2,Tarif Réglementé,81,133
TGV INOUI,87391003,87481705,1,Tarif Normal,29,151
TGV INOUI,87381509,87763029,2,Tarif Réglementé,83,150
TGV INOUI,87677005,87324095,1,Tarif Normal,29,109
TGV INOUI,87391003,87571240,1,Tarif Normal,17,104
TGV INOUI,87391003,87611244,1,Tarif Normal,31,200
TGV INOUI,87713412,87391003,2,Tarif Normal,20,89
TGV INOUI,87324095,87575142,2,Tarif Réglementé,6,10
TGV INOUI,87723197,87324095,2,Tarif Normal,25,96
TGV INOUI,87391003,87571240,2,Tarif Réglementé,47,89
TGV INOUI,87393009,87741645,1,Tarif Normal,31,182
TGV INOUI,87342014,87471300,1,Tarif Normal,31,152
TGV INOUI,87481747,87391003,2,Tarif Réglementé,73,128
TGV INOUI,87474338,87345009,2,Tarif Normal,25,125
TGV INOUI,87342014,87474155,1,Tarif Normal,31,167
TGV INOUI,87391003,87688887,1,Tarif Normal,31,177
TGV INOUI,87751008,87345009,2,Tarif Normal,30,153
TGV INOUI,87387001,87444299,2,Tarif Normal,6,13
TGV INOUI,87342014,87342006,2,Tarif Normal,4,10
TGV INOUI,87672253,87391003,1,Tarif Normal,31,200
TGV INOUI,87381509,87763029,1,Tarif Réglementé,115,115
TGV INOUI,87671339,87391003,2,Tarif Réglementé,110,173
TGV INOUI,87481762,87391003,1,Tarif Normal,29,151
TGV INOUI,87478404,87345009,1,Tarif Normal,29,131
TGV INOUI,87391003,87473009,1,Tarif Normal,24,159
TGV INOUI,87391003,87763029,2,Tarif Normal,25,120
TGV INOUI,87672006,87391003,2,Tarif Normal,25,137
TGV INOUI,87387001,87514596,1,Tarif Normal,12,32
TGV INOUI,87393702,87342014,1,Tarif Réglementé,55,55
TGV INOUI,87345009,87471300,2,Tarif Normal,25,113
TGV INOUI,87391003,87481705,2,Tarif Normal,25,99
TGV INOUI,87672006,87391003,2,Tarif Réglementé,105,173
TGV INOUI,87393702,87342014,2,Tarif Réglementé,34,61
TGV INOUI,87485003,87345009,1,Tarif Normal,31,170
TGV INOUI,87342014,87571240,2,Tarif Normal,25,111
TGV INOUI,87391003,87486019,1,Tarif Réglementé,95,95
TGV INOUI,87342014,87474155,2,Tarif Normal,25,125
TGV INOUI,87473207,87391003,2,Tarif Normal,20,109
TGV INOUI,87387001,87444299,1,Tarif Normal,8,30
TGV INOUI,87391003,87474155,1,Tarif Normal,26,167
TGV INOUI,87393009,87747006,1,Tarif Normal,31,162
TGV INOUI,87775007,87345009,1,Tarif Normal,36,212
TGV INOUI,87387001,87741769,2,Tarif Réglementé,105,165
TGV INOUI,87485300,87345009,2,Tarif Normal,25,118
TGV INOUI,87345009,87478107,2,Tarif Normal,25,120
TGV INOUI,87391003,87486019,2,Tarif Normal,25,98
TGV INOUI,87391003,87584052,2,Tarif Normal,20,110
TGV INOUI,87586008,87345009,2,Tarif Normal,30,139
TGV INOUI,87387001,87741645,1,Tarif Réglementé,134,134
TGV INOUI,87381459,87381509,2,Tarif Normal,15,36
TGV INOUI,87393009,87447243,1,Tarif Normal,24,97
TGV INOUI,87342014,87476606,1,Tarif Normal,31,158
TGV INOUI,87574558,87391003,2,Tarif Normal,15,40
TGV INOUI,87387001,87741728,2,Tarif Réglementé,105,165
TGV INOUI,87413344,87381509,1,Tarif Normal,17,62
TGV INOUI,87396002,87345009,1,Tarif Normal,29,134
TGV INOUI,87391003,87673004,1,Tarif Normal,31,200
TGV INOUI,87478404,87342014,2,Tarif Normal,25,113
TGV INOUI,87387001,87741769,1,Tarif Normal,31,192
TGV INOUI,87391003,87396408,2,Tarif Réglementé,52,102
TGV INOUI,87474007,87345009,2,Tarif Normal,25,125
TGV INOUI,87391003,87476200,2,Tarif Normal,20,106
TGV INOUI,87474007,87391003,2,Tarif Réglementé,82,142
TGV INOUI,87485003,87391003,1,Tarif Normal,29,151
TGV INOUI,87393009,87444265,1,Tarif Normal,12,48
TGV INOUI,87396002,87391003,2,Tarif Réglementé,42,81
TGV INOUI,87765008,87393009,1,Tarif Normal,31,160
TGV INOUI,87476317,87391003,2,Tarif Réglementé,86,147
TGV INOUI,87474338,87342014,2,Tarif Normal,25,125
TGV INOUI,87723197,87381509,2,Tarif Normal,25,109
TGV INOUI,87391003,87611244,1,Tarif Réglementé,129,129
TGV INOUI,87391003,87481838,1,Tarif Normal,29,144
TGV INOUI,87581009,87391003,2,Tarif Réglementé,91,166
TGV INOUI,87581009,87345009,2,Tarif Réglementé,112,177
TGV INOUI,87391003,87474239,2,Tarif Réglementé,82,142
TGV INOUI,87447219,87393579,2,Tarif Normal,20,52
TGV INOUI,87393009,87411017,2,Tarif Réglementé,25,36
TGV INOUI,87478073,87391003,2,Tarif Normal,20,101
TGV INOUI,87473108,87391003,1,Tarif Réglementé,101,101
TGV INOUI,87393009,87741645,2,Tarif Normal,25,130
TGV INOUI,87476317,87345009,1,Tarif Normal,31,167
TGV INOUI,87342014,87703975,2,Tarif Normal,30,142
TGV INOUI,87582478,87391003,1,Tarif Réglementé,127,127
TGV INOUI,87571216,87391003,2,Tarif Normal,15,61
TGV INOUI,87393009,87741769,2,Tarif Réglementé,92,164
TGV INOUI,87476606,87345009,1,Tarif Normal,31,158
TGV INOUI,87391003,87471003,2,Tarif Normal,20,98
TGV INOUI,87583005,87342014,1,Tarif Normal,31,177
TGV INOUI,87478404,87342014,1,Tarif Réglementé,105,105
TGV INOUI,87391003,87478107,2,Tarif Normal,20,102
TGV INOUI,87473207,87391003,2,Tarif Réglementé,78,137
TGV INOUI,87391003,87584052,1,Tarif Réglementé,107,107
TGV INOUI,87481002,87391003,1,Tarif Réglementé,95,95
TGV INOUI,87581009,87391003,1,Tarif Réglementé,119,119
TGV INOUI,87444877,87387001,2,Tarif Normal,20,44
TGV INOUI,87393009,87763029,1,Tarif Normal,31,172
TGV INOUI,87393009,87447219,1,Tarif Normal,22,92
TGV INOUI,87694109,87345009,2,Tarif Normal,25,111
TGV INOUI,87484006,87342014,1,Tarif Normal,31,147
TGV INOUI,87393009,87741793,1,Tarif Réglementé,127,127
TGV INOUI,87393579,87741793,1,Tarif Normal,31,184
TGV INOUI,87393009,87447284,2,Tarif Normal,20,52
TGV INOUI,87571000,87391003,2,Tarif Normal,15,71
TGV INOUI,87673400,87345009,2,Tarif Normal,30,139
TGV INOUI,87393009,87742320,2,Tarif Normal,25,116
TGV INOUI,87583005,87345009,1,Tarif Normal,31,177
TGV INOUI,87393009,87722025,2,Tarif Normal,25,109
TGV INOUI,87481788,87391003,1,Tarif Réglementé,95,95
TGV INOUI,87581009,87342014,2,Tarif Normal,25,137
TGV INOUI,87345009,87343004,1,Tarif Réglementé,13,13
TGV INOUI,87481192,87391003,1,Tarif Normal,24,133
TGV INOUI,87391003,87671008,2,Tarif Réglementé,110,173
TGV INOUI,87673400,87391003,1,Tarif Réglementé,132,132
TGV INOUI,87686006,87345009,1,Tarif Normal,17,74
TGV INOUI,87473108,87345009,1,Tarif Normal,36,161
TGV INOUI,87444067,87393579,1,Tarif Normal,17,69
TGV INOUI,87391003,87673004,2,Tarif Normal,25,134
TGV INOUI,87741769,87342014,1,Tarif Normal,31,193
TGV INOUI,87688762,87345009,2,Tarif Normal,30,139
TGV INOUI,87396002,87393579,2,Tarif Normal,15,66
TGV INOUI,87444067,87393579,2,Tarif Normal,15,44
TGV INOUI,87391003,87703975,1,Tarif Normal,31,184
TGV INOUI,87741777,87342014,1,Tarif Normal,31,193
TGV INOUI,87583005,87342014,1,Tarif Réglementé,129,129
TGV INOUI,87391003,87611004,2,Tarif Réglementé,105,173
TGV INOUI,87686006,87345009,2,Tarif Normal,15,56
TGV INOUI,87391003,87476200,2,Tarif Réglementé,82,140
TGV INOUI,87741793,87345009,2,Tarif Normal,25,143
TGV INOUI,87694109,87345009,1,Tarif Normal,31,152
TGV INOUI,87476002,87345009,1,Tarif Normal,31,158
TGV INOUI,87485227,87391003,1,Tarif Réglementé,101,101
TGV INOUI,87393009,87741769,1,Tarif Réglementé,127,127
TGV INOUI,87582478,87391003,1,Tarif Normal,31,200
TGV INOUI,87481192,87391003,2,Tarif Normal,20,86
TGV INOUI,87473207,87391003,1,Tarif Normal,24,162
TGV INOUI,87444877,87393579,2,Tarif Normal,20,52
TGV INOUI,87342014,87773200,1,Tarif Réglementé,160,160
TGV INOUI,87742007,87345009,2,Tarif Normal,45,143
TGV INOUI,87481747,87391003,1,Tarif Normal,29,151
TGV INOUI,87484006,87345009,1,Tarif Réglementé,109,109
TGV INOUI,87413344,87393702,1,Tarif Normal,17,62
TGV INOUI,87393009,87387001,2,Tarif Normal,6,17
TGV INOUI,87742320,87345009,1,Tarif Réglementé,136,136
TGV INOUI,87586008,87391003,1,Tarif Normal,31,200
TGV INOUI,87474338,87391003,2,Tarif Normal,20,110
TGV INOUI,87485300,87391003,1,Tarif Normal,24,145
TGV INOUI,87342014,87781278,2,Tarif Réglementé,126,159
TGV INOUI,87582643,87391003,2,Tarif Réglementé,96,173
TGV INOUI,87586008,87342014,1,Tarif Normal,36,190
TGV INOUI,87391003,87677120,1,Tarif Normal,31,200
TGV INOUI,87741009,87393009,1,Tarif Normal,31,163
TGV INOUI,87713040,87387001,1,Tarif Normal,24,111
TGV INOUI,87745497,87345009,1,Tarif Normal,57,175
TGV INOUI,87722025,87345009,1,Tarif Normal,31,178
TGV INOUI,87478073,87391003,1,Tarif Réglementé,102,102
TGV INOUI,87474007,87393702,2,Tarif Réglementé,82,142
TGV INOUI,87741009,87393009,2,Tarif Normal,25,116
TGV INOUI,87584516,87391003,2,Tarif Normal,39,99
TGV INOUI,87481747,87391003,1,Tarif Réglementé,95,95
TGV INOUI,87393009,87762906,2,Tarif Normal,25,109
TGV INOUI,87741009,87345009,1,Tarif Réglementé,136,136
TGV INOUI,87713040,87387001,2,Tarif Normal,20,82
TGV INOUI,87775007,87342014,2,Tarif Réglementé,121,159
TGV INOUI,87671339,87391003,2,Tarif Normal,25,143
TGV INOUI,87478404,87391003,1,Tarif Normal,19,133
TGV INOUI,87485300,87391003,1,Tarif Réglementé,97,97
TGV INOUI,87718007,87387001,2,Tarif Normal,25,92
TGV INOUI,87671339,87391003,1,Tarif Normal,31,200
TGV INOUI,87673202,87342014,1,Tarif Normal,36,190
TGV INOUI,87393009,87763029,2,Tarif Normal,25,120
TGV INOUI,87741009,87345009,2,Tarif Réglementé,106,167
TGV INOUI,87393702,87345009,2,Tarif Normal,15,52
TGV INOUI,87391003,87571240,1,Tarif Réglementé,69,69
TGV INOUI,87723197,87342014,2,Tarif Réglementé,97,154
TGV INOUI,87393579,87745000,2,Tarif Normal,25,95
TGV INOUI,87571000,87393702,2,Tarif Normal,15,71
TGV INOUI,87393009,87762906,1,Tarif Normal,29,157
TGV INOUI,87391003,87396408,1,Tarif Réglementé,78,78
TGV INOUI,87486449,87391003,1,Tarif Normal,29,151
TGV INOUI,87575001,87345009,2,Tarif Réglementé,87,143
TGV INOUI,87741728,87345009,1,Tarif Réglementé,136,136
TGV INOUI,87393009,87447243,2,Tarif Normal,20,54
TGV INOUI,87391003,87471300,2,Tarif Réglementé,76,136
TGV INOUI,87741306,87342014,2,Tarif Réglementé,106,167
TGV INOUI,87393009,87763029,2,Tarif Réglementé,83,150
TGV INOUI,87762906,87393579,1,Tarif Normal,29,157
TGV INOUI,87396002,87391003,1,Tarif Réglementé,64,64
TGV INOUI,87673103,87391003,2,Tarif Normal,25,113
TGV INOUI,87741777,87345009,2,Tarif Normal,25,143
TGV INOUI,87583005,87345009,1,Tarif Réglementé,129,129
TGV INOUI,87741728,87345009,2,Tarif Réglementé,106,167
TGV INOUI,87393009,87447284,1,Tarif Normal,22,92
TGV INOUI,87345009,87476200,1,Tarif Normal,31,158
TGV INOUI,87485227,87391003,2,Tarif Normal,25,102
TGV INOUI,87444000,87393009,1,Tarif Normal,17,69
TGV INOUI,87487603,87391003,1,Tarif Normal,22,112
TGV INOUI,87444000,87393579,1,Tarif Normal,17,69
TGV INOUI,87413013,87393009,1,Tarif Réglementé,45,45
TGV INOUI,87677005,87391003,1,Tarif Normal,31,200
TGV INOUI,87688762,87345009,1,Tarif Normal,36,212
TGV INOUI,87586008,87393702,1,Tarif Normal,31,200
TGV INOUI,87473108,87391003,2,Tarif Réglementé,77,136
TGV INOUI,87342014,87677120,2,Tarif Normal,30,139
TGV INOUI,87575001,87391003,1,Tarif Normal,24,130
TGV INOUI,87688887,87345009,1,Tarif Normal,36,191
TGV INOUI,87571000,87391003,1,Tarif Normal,17,104
TGV INOUI,87393009,87741728,2,Tarif Réglementé,90,162
TGV INOUI,87342014,87703975,1,Tarif Réglementé,154,154
TGV INOUI,87582478,87391003,2,Tarif Normal,25,132
TGV INOUI,87765008,87393009,2,Tarif Normal,25,110
TGV INOUI,87741777,87345009,1,Tarif Normal,31,193
TGV INOUI,87725705,87393579,2,Tarif Normal,20,87
TGV INOUI,87387001,87381509,1,Tarif Normal,12,32
TGV INOUI,87571216,87391003,1,Tarif Réglementé,63,63
TGV INOUI,87393009,87413385,2,Tarif Normal,15,35
TGV INOUI,87393579,87741728,1,Tarif Normal,31,180
TGV INOUI,87391003,87671008,2,Tarif Normal,25,143
TGV INOUI,87391003,87575142,1,Tarif Normal,24,129
TGV INOUI,87391003,87396408,2,Tarif Normal,15,80
TGV INOUI,87487603,87393702,1,Tarif Normal,22,117
TGV INOUI,87741793,87345009,2,Tarif Réglementé,106,167
TGV INOUI,87741009,87393579,1,Tarif Normal,31,155
TGV INOUI,87342014,87703975,2,Tarif Réglementé,121,159
TGV INOUI,87583005,87391003,2,Tarif Réglementé,79,133
TGV INOUI,87485490,87391003,2,Tarif Normal,20,100
TGV INOUI,87582643,87391003,2,Tarif Normal,25,132
TGV INOUI,87393009,87751008,2,Tarif Normal,25,131
TGV INOUI,87444000,87381509,1,Tarif Normal,17,69
TGV INOUI,87391003,87474239,1,Tarif Réglementé,108,108
TGV INOUI,87393009,87444265,2,Tarif Normal,10,27
TGV INOUI,87584516,87391003,1,Tarif Normal,43,142
TGV INOUI,87391003,87677120,2,Tarif Réglementé,102,173
TGV INOUI,87447243,87381509,2,Tarif Normal,20,52
TGV INOUI,87391003,87474239,2,Tarif Normal,20,112
TGV INOUI,87742320,87393579,2,Tarif Normal,25,116
TGV INOUI,87673400,87391003,2,Tarif Normal,25,134
TGV INOUI,87765008,87393579,1,Tarif Normal,31,160
TGV INOUI,87391003,87471508,1,Tarif Normal,19,133
TGV INOUI,87391003,87476606,2,Tarif Normal,20,106
TGV INOUI,87486449,87391003,2,Tarif Normal,25,100
TGV INOUI,87747006,87345009,1,Tarif Normal,31,175
TGV INOUI,87575001,87345009,1,Tarif Réglementé,117,117
TGV INOUI,87391003,87471508,1,Tarif Réglementé,85,85
TGV INOUI,87671339,87391003,1,Tarif Réglementé,137,137
TGV INOUI,87747006,87393579,2,Tarif Normal,25,113
TGV INOUI,87725705,87393579,1,Tarif Normal,24,135
TGV INOUI,87413013,87393579,2,Tarif Réglementé,41,60
TGV INOUI,87342014,87755009,1,Tarif Normal,36,207
TGV INOUI,87342014,87474098,1,Tarif Normal,31,167
TGV INOUI,87486449,87391003,2,Tarif Réglementé,73,128
TGV INOUI,87773002,87345009,2,Tarif Normal,30,139
TGV INOUI,87583005,87345009,2,Tarif Réglementé,98,156
TGV INOUI,87342014,87755447,2,Tarif Normal,30,139
TGV INOUI,87342014,87474098,2,Tarif Normal,25,125
TGV INOUI,87393579,87413385,2,Tarif Normal,15,35
TGV INOUI,87586008,87393702,2,Tarif Réglementé,98,173
TGV INOUI,87478404,87393702,2,Tarif Normal,15,87
TGV INOUI,87723197,87381509,1,Tarif Réglementé,110,110
TGV INOUI,87391003,87575142,2,Tarif Réglementé,59,112
TGV INOUI,87741769,87345009,1,Tarif Réglementé,136,136
TGV INOUI,87345009,87611004,1,Tarif Normal,36,192
TGV INOUI,87741009,87393579,2,Tarif Normal,25,108
TGV INOUI,87391003,87474098,1,Tarif Normal,26,167
TGV INOUI,87673202,87391003,2,Tarif Normal,25,134
TGV INOUI,87571000,87391003,2,Tarif Réglementé,47,89
TGV INOUI,87765008,87393579,2,Tarif Normal,25,110
TGV INOUI,87393009,87723197,2,Tarif Réglementé,75,137
TGV INOUI,87342014,87757674,1,Tarif Normal,36,207
TGV INOUI,87345009,87478107,1,Tarif Normal,31,162
TGV INOUI,87393009,87751008,1,Tarif Réglementé,122,122
TGV INOUI,87673202,87393702,2,Tarif Réglementé,101,173
TGV INOUI,87741645,87345009,1,Tarif Normal,31,193
TGV INOUI,87391003,87474098,2,Tarif Normal,20,115
TGV INOUI,87673202,87391003,2,Tarif Réglementé,101,173
TGV INOUI,87574558,87391003,1,Tarif Normal,17,83
TGV INOUI,87393702,87474155,2,Tarif Réglementé,86,147
